0013;6990;9685461566;63838966;2020-02-15;29.0;2108459
0013;6992;9679676234;77586541;2018-09-03;30.0;36918268
0013;7000;9681853866;82058813;2020-02-20;26.0;2133529
0013;7002;9698102064;94128187;2019-12-20;27.0;6918421
0013;7010;9688004621;250812774;2018-08-13;32.0;131983248
0013;7016;9669240055;104524983;2020-01-22;27.0;5095593
0013;7026;9613968906;214573539;2019-09-08;29.0;34743032
0013;7039;9626538349;124057948;2018-05-06;26.0;61911808
0013;7055;9614427970;65907825;2018-10-12;33.0;32141050
0013;7056;9669881677;229934924;2018-08-06;32.0;122427576
0013;7058;9618358010;232169755;2019-04-19;27.0;59725672
0013;7064;9626977389;68688028;2018-01-01;30.0;46707864
0013;7066;9696825088;149108831;2019-10-08;31.0;21956276
0013;7069;9689968300;253841294;2019-10-12;26.0;30616082
0013;7074;9614337544;161521888;2019-03-28;29.0;47491924
0013;7083;9628592104;333606322;2019-02-11;26.0;98784544
0013;7096;9655327135;39107854;2019-04-10;31.0;11854025
0013;7096;9673473841;256508959;2019-11-29;30.0;25437138
0013;7099;9640741027;182504441;2019-08-23;30.0;33002888
0013;7102;9622498726;310386341;2020-02-02;27.0;12570647
0013;7106;9633192289;57116171;2018-08-09;30.0;28367698
0013;7106;9671460192;101801166;2018-09-16;29.0;45759624
0013;7107;9667483764;46705357;2019-04-16;28.0;12568930
0013;7111;9699546566;193575086;2018-07-10;31.0;104347728
0013;7113;9611683676;185811946;2020-01-14;24.0;9042848
0013;7117;9683347489;337190312;2020-01-09;26.0;18995052
0013;7136;9616583771;24131180;2018-10-14;26.0;9236879
0013;7139;9660565788;206267684;2019-09-08;32.0;36853156
0013;7158;9684202629;231828073;2018-09-23;33.0;117092512
0013;7171;9656904711;340582824;2018-04-24;32.0;212826400
0013;7179;9644420705;331146276;2019-06-18;28.0;72888976
0013;7182;9635659953;324756349;2018-10-04;33.0;160754400
0013;7183;9631154229;285831999;2020-01-11;25.0;15085578
0013;7187;9673599584;166018149;2018-08-07;33.0;91005608
0013;7195;9661905610;162604357;2019-02-13;27.0;49756932
0013;7198;9631307218;123168117;2019-04-08;27.0;32701138
0013;7217;9679550985;55900169;2020-01-25;26.0;2503085
0013;7220;9639285509;239350631;2018-08-26;31.0;119336232
0013;7231;9683992033;168715775;2020-02-06;22.0;5155204
0013;7242;9617760446;319928708;2020-02-03;23.0;10833141
0013;7271;9641170816;39882432;2020-02-21;29.0;1124463
0013;7273;9638933244;286984411;2018-10-19;27.0;113000120
0013;7277;9625763325;274100951;2020-01-19;25.0;12943656
0013;7278;9617794679;268093584;2019-11-26;28.0;25439102
0013;7279;9652535955;126344944;2018-12-22;26.0;42065848
0013;7293;9680358579;297509601;2018-08-13;29.0;141879024
0013;7297;9690793959;121018074;2018-02-08;29.0;75844712
0013;7329;9678471207;49147812;2018-03-02;30.0;30963124
0013;7334;9671025085;43449465;2020-02-10;23.0;1276931
0013;7352;9693307855;236824858;2018-01-23;33.0;172369040
0013;7378;9694303749;271531155;2020-01-06;29.0;17717408
0013;7402;9694568580;168037260;2020-01-01;27.0;10838404
0013;7406;9686247304;283502574;2019-11-12;31.0;33201300
0013;7407;9656348981;346897516;2018-12-07;31.0;142189424
0013;7419;9662859860;322756105;2020-01-17;27.0;16944696
0013;7429;9631569282;28848010;2019-06-25;27.0;5971538
0013;7431;9672594880;279293884;2019-02-19;33.0;102919792
0013;7436;9621308102;320338222;2019-10-01;27.0;42765152
0013;7436;9644686804;308018530;2018-04-30;31.0;184871008
0013;7443;9647307350;92304639;2018-05-26;28.0;48172764
0013;7446;9645830980;89931423;2020-02-28;25.0;1748666
0013;7447;9687117688;328680767;2020-01-14;30.0;19994748
0013;7448;9664142935;288948439;2018-12-02;28.0;108098832
0013;7450;9642554485;271039873;2020-02-15;22.0;6791055
0013;7462;9664073312;235069969;2018-01-13;33.0;173246576
0013;7474;9621617294;176195571;2020-02-01;23.0;6191316
0013;7478;9689687483;146685013;2018-09-13;26.0;59431872
0013;7481;9691861935;67851286;2018-05-23;31.0;39380136
0013;7484;9647613371;185753364;2019-03-09;30.0;59441080
0013;7487;9638998942;148955274;2018-07-06;29.0;75594800
0013;7492;9667138344;213158851;2018-03-23;26.0;113151816
0013;7494;9685807586;285174309;2020-01-18;24.0;13118017
0013;7500;9612285261;64054564;2020-02-15;24.0;1750824
0013;7503;9635572504;120824123;2020-01-02;30.0;8558375
0013;7504;9658686160;166971222;2019-12-10;30.0;15027410
0013;7522;9660704514;194436727;2018-11-16;30.0;80529216
0013;7527;9697046025;197704620;2018-02-22;31.0;130067672
0013;7532;9686596400;262363468;2020-02-03;23.0;8883919
0013;7539;9628647661;141867688;2020-02-06;25.0;4925961
0013;7539;9691179400;224464151;2019-11-05;32.0;28531888
0013;7560;9681114040;265252819;2020-01-28;29.0;12606876
0013;7568;9666275095;204716499;2019-11-09;32.0;25293858
0013;7575;9642239316;41464490;2019-10-16;29.0;5444517
0013;7576;9649206810;73008935;2018-05-04;30.0;42162664
0013;7586;9683707850;31985442;2019-09-13;30.0;5224289
0013;7587;9681940635;267195951;2018-10-28;28.0;107234632
0013;7587;9694852541;318922902;2020-01-25;25.0;13731403
0013;7591;9686815466;219129776;2018-10-10;28.0;91011896
0013;7598;9678225609;180430597;2020-01-03;24.0;10104112
0013;7610;9619027669;127525468;2019-01-15;27.0;41796476
0013;7615;9681157021;164934491;2019-03-24;28.0;47336200
0013;7619;9660993745;327757465;2018-03-16;27.0;182397040
0013;7624;9681840584;48691754;2018-09-05;32.0;24627206
0013;7627;9687767388;100594623;2018-01-14;26.0;58339292
0013;7628;9634124988;157925278;2019-01-04;33.0;64854652
0013;7638;9685656973;311912974;2019-06-21;27.0;65501724
0013;7652;9640682022;228605838;2020-02-21;28.0;6223159
0013;7652;9659824502;25531714;2020-01-19;28.0;1350344
0013;7653;9642831990;112327105;2020-01-20;31.0;6480650
0013;7654;9672661844;244821095;2018-09-13;30.0;114453856
0013;7668;9634442397;259834264;2020-02-21;22.0;5557566
0013;7670;9650254437;161472653;2020-02-27;23.0;2991729
0013;7685;9631347669;56508966;2019-03-23;30.0;17423600
0013;7698;9635884537;30721446;2018-10-24;33.0;14643890
0013;7720;9623618931;173988115;2019-06-22;27.0;36407016
0013;7725;9659838649;261239743;2018-05-06;28.0;140401840
0013;7727;9641557139;166447119;2020-02-03;24.0;5881131
0013;7727;9646400674;245164434;2019-01-23;27.0;78881664
0013;7729;9698233026;52890875;2019-01-26;31.0;19402136
0013;7732;9647228513;276679665;2018-10-20;26.0;104707880
0013;7733;9668996122;32204057;2018-07-10;27.0;15119804
0013;7740;9646507856;31387836;2018-10-02;30.0;14176839
0013;7742;9630703353;37290582;2018-04-06;32.0;23899122
0013;7762;9670533685;189126154;2018-07-15;26.0;84823080
0013;7764;9664802966;141174143;2018-04-24;28.0;77190880
0013;7773;9699296819;100414519;2018-08-21;28.0;45610508
